City,Location,Area,BHK,CarParking,Price
Banglore,JP Nagar Phase 3,1626,3,0,8458000
Banglore,JP Nagar Phase 3,1755,3,0,9094000
Banglore,JP Nagar Phase 3,1502,3,0,7847000
Banglore,JP Nagar Phase 3,1233,2,0,6520999
Banglore,JP Nagar Phase 3,1367,3,0,7184000
Banglore,JP Nagar Phase 3,1098,2,0,5858000
Banglore,JP Nagar Phase 3,1470,3,0,7689000
Banglore,JP Nagar Phase 3,1211,3,0,6415000
Banglore,JP Nagar Phase 3,1077,2,0,5752000
Banglore,JP Nagar Phase 3,1206,2,0,6388000
Banglore,JP Nagar Phase 3,1346,3,0,7078000
Banglore,JP Nagar Phase 3,1087,2,0,5804000
Banglore,JP Nagar Phase 3,2185,3,0,11200000
Banglore,JP Nagar Phase 3,1453,3,0,7608000
Banglore,JP Nagar Phase 3,1200,2,0,6361000
Banglore,JP Nagar Phase 3,1572,3,0,8192000
Banglore,JP Nagar Phase 3,1179,2,0,6255000
Banglore,JP Nagar Phase 3,1701,3,0,8830000
Banglore,JP Nagar Phase 3,1841,3,0,9517000
Banglore,JP Nagar Phase 3,1443,3,0,7556000
Banglore,JP Nagar Phase 3,1442,3,0,7554000
Banglore,JP Nagar Phase 3,1173,2,0,6228000
Banglore,JP Nagar Phase 3,1448,3,0,7581000
Banglore,JP Nagar Phase 3,2121,3,0,10800000
Banglore,JP Nagar Phase 3,1168,2,0,6203000
Banglore,JP Nagar Phase 3,1411,3,0,7398000
Banglore,JP Nagar Phase 3,1141,2,0,6070000
Banglore,JP Nagar Phase 3,1276,3,0,6733000
Banglore,JP Nagar Phase 3,1152,2,0,6125000
Banglore,JP Nagar Phase 3,1550,3,0,8086000
Banglore,JP Nagar Phase 3,1389,3,0,7290000
Banglore,JP Nagar Phase 3,1260,3,0,6654000
Banglore,JP Nagar Phase 3,1529,3,0,7980000
Banglore,JP Nagar Phase 3,1395,3,0,7322000
Banglore,JP Nagar Phase 3,1136,2,0,6043000
Banglore,JP Nagar Phase 3,1270,3,0,6706000
Banglore,JP Nagar Phase 3,1399,3,0,7342000
Banglore,Vidyaranyapura,1650,3,0,7800000
Banglore,Vidyaranyapura,1500,3,0,6800000
Banglore,Begur,1140,2,0,5700000
Banglore,Begur,1220,2,0,6000000
Banglore,Begur,1150,2,0,5755000
Banglore,Begur,1350,3,0,6695000
Banglore,Begur,1180,2,0,5896000
Banglore,Begur,1130,2,0,5600000
Banglore,Begur,1160,2,0,5800000
Banglore,Begur,1325,3,0,6577000
Banglore,Begur,1090,2,0,5473000
Banglore,Begur,1170,2,0,5849000
Banglore,Begur,1165,2,0,5825000
Banglore,Begur,1160,2,0,5800000
Banglore,Kodigehalli,1810,3,1,16900000
Banglore,Kodigehalli,1740,3,1,14900000
Banglore,Kodigehalli,1630,3,1,14100000
Banglore,Kodigehalli,1440,2,1,12100000
Banglore,Kodigehalli,1245,2,1,10700000
Banglore,Varthur,1098,2,0,4831000
Banglore,Narayanaghatta,1215,3,1,3632000
Banglore,Narayanaghatta,990,2,1,2960000
Banglore,Narayanaghatta,1125,2,1,3363000
Banglore,Anekal City,950,2,0,3087000
Banglore,Anekal City,1225,3,0,3981000
Banglore,Anekal City,1025,2,0,3331000
Banglore,Anekal City,645,1,0,2096000
Banglore,Electronic City Phase 2,1505,3,1,8218000
Banglore,Electronic City Phase 2,1535,3,1,8370999
Banglore,Electronic City Phase 2,1470,3,1,8039000
Banglore,Electronic City Phase 2,1045,2,1,5868000
Banglore,Electronic City Phase 2,1075,2,1,6021000
Banglore,Electronic City Phase 2,1290,2,1,7194000
Banglore,Electronic City Phase 2,1380,2,1,7581000
Banglore,Electronic City Phase 2,1465,3,1,8137000
Banglore,Sahakar Nagar,2790,4,1,28000000
Banglore,Sahakar Nagar,1320,2,1,13000000
Banglore,Attibele,1000,1,0,2800000
Banglore,Junnasandra,2170,3,1,14000000
Banglore,Junnasandra,1691,3,1,10900000
Banglore,Banashankari,3205,4,1,29900000
Banglore,Banashankari,3033,4,1,28300000
Banglore,Banashankari,2522,3,1,23500000
Banglore,Banashankari,2480,3,1,23100000
Banglore,Banashankari,2378,3,1,21400000
Banglore,JP Nagar Phase 9,1800,3,1,7830000
Banglore,JP Nagar Phase 9,1372,2,1,5968000
Banglore,JP Nagar Phase 8,1242,2,1,6085000
Banglore,JP Nagar Phase 8,1110,2,1,5439000
Banglore,JP Nagar Phase 8,1380,3,1,6762000
Banglore,JP Nagar Phase 8,1120,2,1,5488000
Banglore,JP Nagar Phase 8,1118,2,1,5478000
Banglore,JP Nagar Phase 8,1518,3,1,7438000
Banglore,JP Nagar Phase 8,1386,3,1,6791000
Banglore,JP Nagar Phase 8,1224,2,1,5997000
Banglore,JP Nagar Phase 8,1358,3,1,6654000
Banglore,JP Nagar Phase 8,1222,2,1,5987000
Banglore,JP Nagar Phase 8,1430,3,1,7006999
Banglore,JP Nagar Phase 8,728,1,1,3567000
Banglore,JP Nagar Phase 8,1235,2,1,6051000
Banglore,JP Nagar Phase 8,1434,3,1,7026000
Banglore,JP Nagar Phase 8,1212,2,1,5938000
Banglore,JP Nagar Phase 8,1273,2,1,6237000
Banglore,JP Nagar Phase 8,1220,2,1,5978000
Banglore,JP Nagar Phase 8,1147,2,1,5620000
Banglore,JP Nagar Phase 8,1255,2,1,6149000
Banglore,JP Nagar Phase 8,1468,3,1,7193000
Banglore,JP Nagar Phase 8,1264,2,1,6193000
Banglore,Anjanapura,1735,3,1,9369000
Banglore,Anjanapura,1495,3,1,8073000
Banglore,Anjanapura,1700,3,1,9180000
Banglore,Gottigere,1440,3,0,7028000
Banglore,Gottigere,1245,2,0,6148000
Banglore,Gottigere,1510,3,0,7344000
Banglore,Gottigere,1305,2,0,6419000
Banglore,Gottigere,1120,2,0,5584000
Banglore,Gottigere,1295,3,0,6374000
Banglore,Gottigere,1225,2,0,6058000
Banglore,Gottigere,1430,3,0,6983000
Banglore,Gottigere,1300,2,0,6396000
Banglore,Gottigere,1470,3,0,7163000
Banglore,Gottigere,1275,2,0,6283000
Banglore,Gottigere,1410,3,0,6893000
Banglore,Gottigere,1140,2,0,5674000
Banglore,Gottigere,1415,3,0,6915000
Banglore,Gottigere,1455,3,0,7095999
Banglore,Gottigere,1520,3,0,7389000
Banglore,Gottigere,1260,2,0,6216000
Banglore,Gottigere,1525,3,0,7412000
Banglore,Gottigere,1125,2,0,5606000
Banglore,Gottigere,1255,2,0,6193000
Banglore,Gottigere,1135,2,0,5651000
Banglore,Electronic City Phase 1,2936,3,1,35500000
Banglore,Hosa Road,1597,3,1,11399999
Banglore,Hosa Road,1514,3,1,10800000
Banglore,Hosa Road,1431,2,1,10200000
Banglore,Hosa Road,1365,2,1,9800000
Banglore,Varthur,1205,2,1,7900000
Banglore,Varthur,1007,2,1,6570000
Banglore,Uttarahalli,2243,3,1,22799999
Banglore,Uttarahalli,2051,3,1,21200000
Banglore,Budigere Cross,1350,3,0,7200000
Banglore,Budigere Cross,1225,3,0,6500000
Banglore,Budigere Cross,1165,2,0,6200000
Banglore,Sarjapur,1315,3,1,4732000
Banglore,Sarjapur,1320,2,1,4750000
Banglore,Sarjapur,1250,2,1,4498000
Banglore,Sarjapur,1290,3,1,4870000
Banglore,Sarjapur,1290,2,1,4642000
Banglore,Sarjapur,1365,3,1,4912000
Banglore,Sarjapur,1500,3,1,5398000
Banglore,Sarjapur,1200,2,1,4318000
Banglore,Attibele,1075,3,0,3010000
Banglore,Attibele,870,2,0,2436000
Banglore,Attibele,1000,2,0,2800000
Banglore,Attibele,1210,3,0,3388000
Banglore,Attibele,900,2,0,2520000
Banglore,Begur,1745,3,1,10800000
Banglore,Begur,1417,2,1,8868000
Banglore,Begur,1814,3,1,11399999
Banglore,Begur,1503,2,1,9366000
Banglore,JP Nagar Phase 9,1814,3,1,11200000
Banglore,JP Nagar Phase 9,1595,3,1,9888000
Banglore,JP Nagar Phase 9,1759,3,1,10800000
Banglore,Koramangala,1839,3,1,25500000
Banglore,Koramangala,2461,4,1,34000000
Banglore,Koramangala,1249,2,1,17500000
Banglore,Koramangala,2503,4,1,34500000
Banglore,Koramangala,1385,2,1,19500000
Banglore,Nelamangala,1286,3,0,7100000
Banglore,Nelamangala,1163,2,0,6400000
Banglore,Nelamangala,966,2,0,5500000
Banglore,Nelamangala,814,2,0,4300000
Banglore,Nelamangala,708,2,0,3800000
Banglore,ITPL,3360,4,1,26000000
Banglore,ITPL,2210,3,1,18600000
Banglore,ITPL,1930,3,1,17300000
Banglore,ITPL,1890,3,1,17100000
Banglore,ITPL,1330,2,1,11800000
Banglore,Hebbal,4600,4,1,66900000
Banglore,Hebbal,8331,5,1,170600000
Banglore,Hebbal,8902,5,1,182300000
Banglore,Hebbal,5112,5,1,74300000
Banglore,Hebbal,6500,4,0,60100000
Banglore,Hebbal,3900,4,0,36000000
Banglore,Hebbal,3895,4,0,36000000
Banglore,Hebbal,5654,4,0,52200000
Banglore,Hebbal,5500,4,0,50800000
Banglore,JP Nagar Phase 4,4622,4,1,49600000
Banglore,JP Nagar Phase 4,4322,4,1,46400000
Banglore,Hebbal,4400,4,1,64000000
Banglore,Hebbal,4200,3,1,61100000
Banglore,Hebbal,9700,5,1,198600000
Banglore,Hebbal,3670,3,1,53400000
Banglore,Hebbal,9900,5,1,202700000
Banglore,Hebbal,8300,5,1,170000000
Banglore,Hebbal,7700,4,1,157700000
Banglore,Hebbal,3897,3,1,56700000
Banglore,Electronic City Phase 1,1570,3,0,6594000
Banglore,Electronic City Phase 1,1410,3,0,5922000
Banglore,Electronic City Phase 1,1580,3,0,6636000
Banglore,Electronic City Phase 1,1610,3,0,6762000
Banglore,Electronic City Phase 1,1195,2,0,5019000
Banglore,Electronic City Phase 1,1590,3,0,6678000
Banglore,Electronic City Phase 1,1600,3,0,6720000
Banglore,Electronic City Phase 1,1200,2,0,5040000
Banglore,Electronic City Phase 1,1565,3,0,6573000
Banglore,Nagarbhavi,1638,3,0,8353000
Banglore,Nagarbhavi,1584,3,0,8078000
Banglore,Nagarbhavi,1288,2,0,6568000
Banglore,Nagarbhavi,1521,3,0,7756999
Banglore,Nagarbhavi,1422,3,0,7252000
Banglore,Nagarbhavi,1367,3,0,6970999
Banglore,Harlur,2597,4,0,19500000
Banglore,Electronic City Phase 2,1447,3,1,6331000
Banglore,Harlur,2569,4,0,18500000
Banglore,Electronic City Phase 2,2219,3,1,9730000
Banglore,Electronic City Phase 2,1525,3,1,6641000
Banglore,Electronic City Phase 2,1727,3,1,7520999
Banglore,Konanakunte,1274,2,1,11100000
Banglore,Konanakunte,1588,3,1,14200000
Banglore,Electronic City Phase 2,1300,2,1,5739000
Banglore,Konanakunte,1204,2,1,10500000
Banglore,Electronic City Phase 2,1531,3,1,6667000
Banglore,Konanakunte,2140,3,1,19100000
Banglore,Anjanapura,1375,2,1,7177000
Banglore,Anjanapura,1309,2,1,6831999
Banglore,Anjanapura,1176,2,1,6138000
Banglore,Anjanapura,1370,2,1,7151000
Banglore,Anjanapura,1843,3,1,9620000
Banglore,Anjanapura,1320,2,1,6890000
Banglore,Anjanapura,1841,3,1,9610000
Banglore,Anjanapura,1950,3,1,10100000
Banglore,Anjanapura,1559,3,1,8137000
Banglore,Anjanapura,1498,3,1,7819000
Banglore,Anjanapura,1800,3,1,9396000
Banglore,Anjanapura,1669,3,1,8712000
Banglore,Anjanapura,1340,2,1,6994000
Banglore,Anjanapura,1339,2,1,6989000
Banglore,Anjanapura,1657,3,1,8649000
Banglore,Anjanapura,1860,3,1,9709000
Banglore,Anjanapura,1660,3,1,8665000
Banglore,Anjanapura,1798,3,1,9385000
Banglore,Anjanapura,1332,2,1,6953000
Banglore,Anjanapura,1665,3,1,8691000
Banglore,Budigere Cross,935,2,1,5070000
Banglore,Budigere Cross,1350,3,1,6183000
Banglore,Budigere Cross,1350,3,1,6183000
Banglore,Budigere Cross,1225,2,1,5610000
Banglore,Budigere Cross,1225,2,1,5610000
Banglore,Harlur,1270,2,1,9500000
Banglore,Harlur,1550,3,1,12500000
Banglore,Harlur,1550,3,1,12000000
Banglore,Harlur,1460,3,1,10400000
Banglore,Harlur,1830,3,1,13500000
Banglore,Bommasandra,985,2,0,3447000
Banglore,Harlur,1467,2,1,8216000
Banglore,Harlur,2067,3,1,11600000
Banglore,Harlur,1808,3,1,10100000
Banglore,Harlur,1085,3,1,8864000
Banglore,Harlur,1050,3,1,8019000
Banglore,Richmond Town,2772,3,1,64000000
Banglore,Varthur,1048,2,0,4611000
Banglore,Varthur,1428,3,0,6221000
Banglore,RR Nagar,1255,2,1,5380000
Banglore,Jakkur,1482,3,1,7631999
Banglore,Jakkur,1284,2,1,6612000
Banglore,Jakkur,1057,2,1,5443000
Banglore,Jayanagar,1800,3,0,18000000
Banglore,Subramanyapura,1400,3,0,6200000
Banglore,Domlur,1998,3,0,35900000
Banglore,Domlur,1388,3,0,24900000
Banglore,Domlur,1498,2,0,26900000
Banglore,Domlur,1078,2,0,19400000
Banglore,Electronic City Phase 1,1265,2,1,8000000
Banglore,Bellandur,2187,4,0,27400000
Banglore,Bellandur,1196,2,0,15000000
Banglore,Chikkalasandra,1135,2,0,6000000
Banglore,Yelahanka,1885,3,0,9000000
Banglore,Yelahanka,1440,3,0,6900000
Banglore,Avalahalli Off Sarjapur Road,1392,2,1,6950000
Banglore,Avalahalli Off Sarjapur Road,1320,3,1,6711000
Banglore,Avalahalli Off Sarjapur Road,771,1,1,4209000
Banglore,Avalahalli Off Sarjapur Road,1128,2,1,5478000
Banglore,Avalahalli Off Sarjapur Road,568,1,1,3267000
Banglore,Avalahalli Off Sarjapur Road,2221,4,1,11100000
Banglore,Avalahalli Off Sarjapur Road,1268,2,1,6731000
Banglore,Avalahalli Off Sarjapur Road,1272,2,1,6385000
Banglore,Avalahalli Off Sarjapur Road,2147,4,1,10800000
Banglore,Bommanahalli,1275,2,1,9278000
Banglore,Bommanahalli,1360,3,1,9859000
Banglore,Devanahalli,2616,3,0,14800000
Banglore,Devanahalli,1323,3,0,7400000
Banglore,Devanahalli,1207,2,0,7200000
Banglore,Devanahalli,792,2,0,4500000
Banglore,Devanahalli,800,2,0,4553000
Banglore,Hulimavu,2976,3,1,21500000
Banglore,Hulimavu,2916,3,1,21300000
Banglore,Hulimavu,2254,3,1,16200000
Banglore,Hulimavu,2212,3,1,16000000
Banglore,Hulimavu,2212,3,1,16000000
Banglore,Devanahalli,795,2,0,4518000
Banglore,Hulimavu,3963,4,1,28800000
Banglore,Hulimavu,3891,4,1,28500000
Banglore,Begur,2180,4,1,11299999
Banglore,Begur,2180,4,1,11299999
Banglore,Begur,1830,4,1,9516000
Banglore,Begur,1960,3,1,10100000
Banglore,Begur,1410,3,1,7331999
Banglore,Begur,1885,2,1,9802000
Banglore,Begur,1255,2,1,6526000
Banglore,Begur,1255,2,1,6526000
Banglore,Begur,1805,3,1,11000000
Banglore,Begur,1805,3,1,11000000
Banglore,Devanahalli,1207,2,0,7200000
Banglore,Devanahalli,1043,2,0,6100000
Banglore,JP Nagar Phase 4,2563,3,1,24300000
Banglore,JP Nagar Phase 4,2536,3,1,24100000
Banglore,JP Nagar Phase 4,2482,3,1,23600000
Banglore,Bommanahalli,1615,3,1,11600000
Banglore,JP Nagar Phase 4,2200,3,1,20900000
Banglore,JP Nagar Phase 4,4336,4,1,41200000
Banglore,JP Nagar Phase 4,4273,4,1,40599999
Banglore,JP Nagar Phase 4,4046,4,1,38400000
Banglore,JP Nagar Phase 4,3563,4,1,33800000
Banglore,JP Nagar Phase 4,3463,4,1,32900000
Banglore,JP Nagar Phase 4,2700,4,1,25700000
Banglore,Bommanahalli,1275,2,1,9278000
Banglore,Devanahalli,1098,3,0,7200000
Banglore,Hulimavu,3832,4,1,28100000
Banglore,Hulimavu,2893,4,1,21500000
Banglore,Hebbal,1939,3,0,13600000
Banglore,Hebbal,1628,3,0,11399999
Banglore,Hulimavu,2893,4,1,21500000
Banglore,Hulimavu,2825,4,1,21000000
Banglore,Hulimavu,3044,3,1,22000000
Banglore,Bommanahalli,1615,3,1,11600000
Banglore,JP Nagar Phase 4,2200,3,1,20900000
Banglore,Begur,1476,3,1,11500000
Banglore,Begur,1527,3,1,12500000
Banglore,Begur,1265,3,1,10500000
Banglore,Bommanahalli,1515,3,1,10900000
Banglore,Devanahalli,940,2,0,6000000
Banglore,Hulimavu,3832,4,1,28100000
Banglore,Hulimavu,2893,4,1,21500000
Banglore,Devanahalli,1090,1,0,5000000
Banglore,Devanahalli,1020,1,0,4800000
Banglore,JP Nagar Phase 4,2437,3,1,23200000
Banglore,Hebbal,1687,3,0,11800000
Banglore,Hebbal,1712,3,0,12000000
Banglore,Hebbal,1812,3,0,12700000
Banglore,Hebbal,1911,3,0,13400000
Banglore,Hebbal,3870,4,1,38900000
Banglore,Kumaraswamy Layout,1135,2,0,6000000
Banglore,Electronic City Phase 1,1555,3,1,9700000
Banglore,Electronic City Phase 1,1482,3,1,9300000
Banglore,Bellandur,2540,4,0,31800000
Banglore,Harlur,1376,2,1,7706000
Banglore,Harlur,2202,3,1,12300000
Banglore,Budigere Cross,1530,3,1,9400000
Banglore,Budigere Cross,1404,3,1,8600000
Banglore,Budigere Cross,1157,2,1,7200000
Banglore,Electronic City Phase 1,1565,3,1,9800000
Banglore,Electronic City Phase 1,1255,2,1,7900000
Banglore,Singasandra,1240,2,1,4340000
Banglore,Singasandra,1185,2,1,4147000
Banglore,Singasandra,1120,2,1,3920000
Banglore,Singasandra,840,2,1,2940000
Banglore,Singasandra,1315,2,1,4602000
Banglore,Singasandra,1295,2,1,4532000
Banglore,Singasandra,1235,2,1,4322000
Banglore,Singasandra,760,1,1,2660000
Banglore,Singasandra,1605,3,1,5617000
Banglore,Singasandra,920,2,1,3220000
Banglore,Singasandra,660,1,1,2310000
Banglore,Singasandra,1220,2,1,4270000
Banglore,Singasandra,810,1,1,2835000
Banglore,Kumaraswamy Layout,1395,2,0,7320000
Banglore,Kumaraswamy Layout,1395,1,0,7150000
Banglore,Kumaraswamy Layout,1305,1,0,6700000
Banglore,Kumaraswamy Layout,1395,1,0,7150000
Banglore,Kumaraswamy Layout,1395,1,0,7150000
Banglore,Chikkalasandra,1305,2,0,6850000
Banglore,Kumaraswamy Layout,1395,2,0,7300000
Banglore,Kumaraswamy Layout,1305,1,0,6800000
Banglore,Kumaraswamy Layout,1340,2,0,7100000
Banglore,Kumaraswamy Layout,1290,1,0,6800000
Banglore,Kumaraswamy Layout,1395,1,0,7100000
Banglore,Bommasandra,985,2,0,3447000
Banglore,JP Nagar Phase 6,5600,4,1,61300000
Banglore,JP Nagar Phase 6,5249,4,1,57500000
Banglore,JP Nagar Phase 6,4449,4,1,48700000
Banglore,JP Nagar Phase 6,3103,3,1,30900000
Banglore,JP Nagar Phase 6,3077,3,1,30600000
Banglore,JP Nagar Phase 6,2711,3,1,27000000
Banglore,JP Nagar Phase 6,2671,3,1,26600000
Banglore,Vidyaranyapura,1250,2,1,5550000
Banglore,Vidyaranyapura,1012,2,1,4500000
Banglore,Koramangala,1839,3,1,25400000
Banglore,Koramangala,1385,2,1,19300000
Banglore,Sanjaynagar,1623,3,1,13899999
Banglore,Yelahanka,4237,4,1,29600000
Banglore,Yelahanka,2795,3,1,19500000
Banglore,Yelahanka,1273,2,1,7500000
Banglore,Koramangala,2461,4,1,33900000
Banglore,Koramangala,1839,3,1,25400000
Banglore,Koramangala,1249,2,1,17400000
Banglore,Sanjaynagar,1378,2,1,11800000
Banglore,Sanjaynagar,1169,2,1,10000000
Banglore,Yelahanka,3122,4,1,21800000
Banglore,Yelahanka,1705,3,1,9900000
Banglore,Harlur,1271,2,0,5719000
Banglore,CV Raman Nagar,1788,3,1,14300000
Banglore,Varthur,1370,3,1,5480000
Banglore,Varthur,1139,2,1,4556000
Banglore,Varthur,1154,2,1,4616000
Banglore,Varthur,1224,2,1,4896000
Banglore,Varthur,1164,2,1,4656000
Banglore,Harlur,1271,2,0,5719000
Banglore,Subramanyapura,1485,3,0,9100000
Banglore,Subramanyapura,1300,2,0,8400000
Banglore,Subramanyapura,1135,2,0,7100000
Banglore,Subramanyapura,960,2,0,6100000
Banglore,Electronic City Phase 2,3245,4,1,23100000
Banglore,Electronic City Phase 2,2150,4,1,13700000
Banglore,Electronic City Phase 2,1590,3,1,11000000
Banglore,Electronic City Phase 2,1500,3,1,10300000
Banglore,Electronic City Phase 2,1415,2,1,9500000
Banglore,Harlur,2942,4,0,40000000
Banglore,Harlur,2368,4,0,25000000
Banglore,Harlur,1946,3,0,20000000
Banglore,Harlur,1752,3,0,17700000
Banglore,Harlur,1483,2,0,14400000
Banglore,Hebbal,3729,4,1,37000000
Banglore,Hebbal,2927,3,1,31000000
Banglore,JP Nagar Phase 7,1463,3,0,7300000
Banglore,Padmanabhanagar,1150,2,0,5500000
Banglore,Begur,1720,3,1,7223999
Banglore,Begur,1322,2,1,5552000
Banglore,Begur,1230,2,1,5166000
Banglore,CV Raman Nagar,1836,3,1,14600000
Banglore,CV Raman Nagar,1778,3,1,14200000
Banglore,CV Raman Nagar,1980,3,1,15800000
Banglore,CV Raman Nagar,705,1,1,5640000
Banglore,CV Raman Nagar,1392,2,1,11100000
Banglore,CV Raman Nagar,1825,3,1,14600000
Banglore,CV Raman Nagar,1659,3,1,13200000
Banglore,Whitefield Hope Farm Junction,1596,3,1,10600000
Banglore,Whitefield Hope Farm Junction,1574,3,1,10600000
Banglore,Whitefield Hope Farm Junction,1173,2,1,8200000
Banglore,Hennur,1561,3,0,10500000
Banglore,Hennur,1450,3,0,9800000
Banglore,Hennur,1180,2,0,8100000
Banglore,Hennur,1180,2,0,8100000
Banglore,JP Nagar Phase 7,3112,4,0,29400000
Banglore,JP Nagar Phase 7,2370,3,0,23000000
Banglore,JP Nagar Phase 7,2370,3,0,23000000
Banglore,JP Nagar Phase 7,2370,3,0,23000000
Banglore,Krishnarajapura,1085,2,1,4557000
Banglore,Krishnarajapura,1010,2,1,4242000
Banglore,Krishnarajapura,1100,2,1,4620000
Banglore,Harlur,1271,2,0,5719000
Banglore,Harlur,1541,3,0,7242000
Banglore,Harlur,1385,2,0,6509000
Banglore,Harlur,1451,3,0,6819000
Banglore,Harlur,1419,3,0,6669000
Banglore,Harlur,1213,2,0,5701000
Banglore,Harlur,1269,2,0,5964000
Banglore,Harlur,1171,2,0,5503000
Banglore,Harlur,1197,2,0,5625000
Banglore,Varthur,1100,2,0,4995000
Banglore,Varthur,1100,2,0,4995000
Banglore,Varthur,976,2,0,4294000
Banglore,Whitefield Hope Farm Junction,1080,2,0,4590000
Banglore,Whitefield Hope Farm Junction,1115,2,0,4738000
Banglore,Whitefield Hope Farm Junction,1095,2,0,4653000
Banglore,Whitefield Hope Farm Junction,1125,2,0,4781000
Banglore,Whitefield Hope Farm Junction,1060,2,0,4505000
Banglore,Whitefield Hope Farm Junction,1090,2,0,4632000
Banglore,Whitefield Hope Farm Junction,1200,2,0,5100000
Banglore,Hebbal,1800,3,0,15700000
Banglore,Hebbal,1682,3,0,14100000
Banglore,Harlur,1270,2,1,9200000
Banglore,Harlur,1880,3,1,13200000
Banglore,Harlur,1460,3,1,10400000
Banglore,Kumaraswamy Layout,1395,2,0,7300000
Banglore,Kumaraswamy Layout,1305,2,0,6655000
Banglore,Kumaraswamy Layout,1395,1,0,7100000
Banglore,Kumaraswamy Layout,1305,2,0,6700000
Banglore,Subramanyapura,1395,2,0,7100000
Banglore,Kumaraswamy Layout,1395,2,0,7100000
Banglore,Kumaraswamy Layout,1290,1,0,6798999
Banglore,Kumaraswamy Layout,1395,1,0,7298000
Banglore,JP Nagar Phase 6,3103,3,1,32000000
Banglore,RR Nagar,1000,2,1,4160000
Banglore,RR Nagar,1275,3,1,5228000
Banglore,RR Nagar,1055,2,1,4373000
Banglore,RR Nagar,1295,3,1,5306000
Banglore,RR Nagar,1070,2,1,4431000
Banglore,R.K. Hegde Nagar,1785,3,0,14800000
Banglore,R.K. Hegde Nagar,1245,3,0,7500000
Banglore,Hebbal,1800,3,0,14500000
Banglore,Hebbal,1682,3,0,14100000
Banglore,Hebbal,1309,2,0,10200000
Banglore,Begur,1438,3,1,69000000
Banglore,Begur,1337,3,1,6417000
Banglore,Begur,952,2,1,4569000
Banglore,Begur,1346,3,1,6459999
Banglore,Begur,1387,3,1,6656999
Banglore,Begur,1359,3,1,6523000
Banglore,Begur,1298,3,1,6230000
Banglore,Begur,1036,2,1,4972000
Banglore,Begur,997,2,1,4785000
Banglore,Begur,1400,3,1,6720000
Banglore,Begur,2424,4,0,13700000
Banglore,Begur,1653,3,0,9240000
Banglore,Begur,1235,2,0,7180000
Banglore,Begur,644,1,1,3940000
Banglore,Krishnarajapura,1600,3,1,6878000
Banglore,Krishnarajapura,1070,2,1,4599000
Banglore,Varthur,2134,3,1,15000000
Banglore,Varthur,1110,2,0,6533000
Banglore,Krishnarajapura,1320,2,1,5674000
Banglore,Varthur,1345,2,0,7467000
Banglore,Varthur,1655,3,1,11000000
Banglore,Krishnarajapura,1000,2,0,3800000
Banglore,Krishnarajapura,940,2,0,3572000
Banglore,Krishnarajapura,1020,2,0,3876000
Banglore,Bommasandra,1015,2,0,4099000
Banglore,Varthur,1655,3,1,11000000
Banglore,Attibele,1180,3,0,3304000
Banglore,Attibele,1085,2,0,3038000
Banglore,Attibele,880,2,0,2464000
Banglore,Sahakar Nagar,2165,3,1,18800000
Banglore,Sahakar Nagar,1795,2,1,15000000
